KIRIN RESTAURANT AT THE HILTON WAIKOLOA,WAIKOLOA,425 WAIKOLOA BEACH DRIVE,,101,HI
"ROYAL THAI CAFÉ, THE",KAILUA-KONA,78-6831 ALII DRIVE,,101,HI
BUBBA GUMP SHRIMP CO.,KAILUA-KONA,75-5776 ALII DRIVE,,101,HI
WAIKOLOA BEACH MARRIOTT-EMPLOYEE CAFÉ,WAIKOLOA,69-275 WAIKOLOA BEACH DRIVE,,101,HI
WAIKOLOA BEACH MARRIOTT-HAWAII CALLS RESTURANT/COFFEE SHOP,WAIKOLOA,69-275 WAIKOLOA BEACH DRIVE,,101,HI
DANIEL THIEBAUT,KAMUELA,65-1259 KAWAIHAE ROAD,,101,HI
KONA CANOE CLUB,KAILUA-KONA,75-5744 ALII DRIVE #21 (KONA INN SHOPPING CENTER),,101,HI
OUTBACK STEAKHOUSE,KAILUA-KONA,75-5809 ALII DRIVE,,101,HI
SEAFOOD BAR,KAWAIHAE,61-3642 KAWAIHAE ROAD,,101,HI
PAPARONI'S PIZZA & PASTA,CAPT COOK,82-6127 MAMALAHOA HWY,,101,HI
HUALALAI RESORT - CANOE CLUB,KAILUA-KONA,72-197 WAIULU STREET,,101,HI
"KUKIO GOLF AND BEACH CLUB, INC.",KAILUA-KONA,KUKIO NUI STREET,,101,HI
TACOS EL UNICO,KAILUA-KONA,"75-5725 ALII DRIVE, STE #103",,101,HI
KENICHI PACIFIC INC,KAILUA-KONA,"78-6831 ALII DR, STE D-125",,101,HI
MERRIMAN'S MARKET CAFÉ,WAIKOLOA,250 WAIKOLOA BEACH DR #J106,,101,HI
KEEI CAFÉ,KEALAKEKUA,MAMALAHOA HWY-HOKUKANO,,101,HI
NANEA GOLF CLUB,KAILUA-KONA,86 MMKR QN KAAHUMANU KAUPULEHU MAUKA,,101,HI
SHERATON KEAUHOU BAY RESORT & SPA -MAIN KITCHEN,KAILUA-KONA,78-128 EHUKAI ST.,,101,HI
JACKIE REY'S OHANA GRILL,KAILUA-KONA,75-5995 A KUAKINI HWY,,101,HI
HOKULIA CLUB HOUSE & GOLF SHOP - KITCHEN,KEALAKEKUA,81-570 HALEKII ST.,,101,HI
TOMMY BAHAMA'S,KOHALA COAST,"68-1330 MAUNA LANI DRIVE, #101",,101,HI
STARZ KARAOKE & GRILL,KAILUA-KONA,74-5467 KAIWI STREET,,101,HI
"RUTH'S CHRIS STEAK HOUSE, LAVA COAST STEAK HOUSE, LLC dba",KOHALA COAST,"68-1330 MAUNA LANI DR, STE 121",,101,HI
WAIKOLOA BEACH MARRIOTT RESORT & SPA,WAIKOLOA,69-275 WAIKOLOA BEACH DRIVE,,101,HI
RAPANUI ISLAND CAFÉ,KAILUA-KONA,75-5695 ALII DRIVE,,101,HI
KONA SUNNY'S LOUNGE,KAILUA-KONA,73-4200 HULIKOA DR.,,101,HI
THE FAIRMONT ORCHID - KILOHANA,KOHALA COAST,1 N. KANIKU DRIVE,,101,HI
THE FAIRMONT ORCHID - ORCHID COURT RESTAURANT/BAR,KOHALA COAST,1 N. KANIKU DRIVE,,101,HI
"BOSTON BASIL'S, INC.",KAILUA-KONA,75-5707 ALII DRIVE,,101,HI
KING KAMEHAMEHA'S KONA BEACH HOTEL - KAMAKAHONU,KAILUA-KONA,75-5660 PALANI ROAD,,101,HI
KING KAMEHAMEHA'S KONA BEACH RESTAURANT,KAILUA-KONA,75-5660 PALANI ROAD,,101,HI
KONA PHO SAIGON,KAILUA-KONA,"75-5722 HANAMA PL., #1100",,101,HI
ALOHA FRIDAYS AT THE POINTE -FS,KAILUA-KONA,78-6842 ALII DR.,,101,HI
TANTE'S RESTAURANT,KAILUA-KONA,75-5693 ALII DRIVE,,101,HI
KUKIO GOLF CLUBHOUSE DINING ROOM,KAILUA-KONA,72-996 POOPOOMINO DRIVE,,101,HI
SUBWAY-WAIKOLOA VILLAGE,WAIKOLOA,"68-1845 WAIKOLOA ROAD, UNIT#117",,101,HI
CHARLEY'S THAI CUISINE,WAIKOLOA,69-201 WAIKOLOA BEACH DRIVE,,101,HI
SEIJI BREW GARDEN & SUSHI,KAILUA-KONA,75-5699 ALII DRIVE,,101,HI
WAIKOLOA BOYS CLUB LLC dba SANSEI SEAFOOD RESTAURANT & SUSHI BAR,WAIKOLOA,201 WAIKOLOA BEACH DR #801,,101,HI
LILIKOI INN,HOLUALOA,75-5339C MAMALAHOA HWY,,101,HI
ORCHID THAI CUISINE,KAILUA-KONA,74-5555 KAIWI ST. SUITE G1,,101,HI
OKOLEMALUNA TIKI LOUNGE,KAILUA-KONA,"75-5799 ALII DR., #A6",,101,HI
RED WATER CAFÉ,KAMUELA,65-1299 KAWAIHAE RD.,,101,HI
KAWAIHAE KITCHEN,KAWAIHAE,61-3665 AKONI PULE,,102,HI
"GJ'S FILIPINO RESTAURANT, VIDEO & GENERAL STORE",KAMUELA,64-1067 MAMALAHOA HIGHWAY,,102,HI
HILTON WAIKOLOA-BOAT LANDING PAVILLION,WAIKOLOA,69-425 WAIKOLOA BEACH DRIVE,,102,HI
KAALOA'S SUPER JS,CAPTAIN COOK,84-5409A MAMALAHOA HIGHWAY,,102,HI
KFC-HAWAII,KAILUA-KONA,75-5595 PALANI ROAD,,102,HI
MAUNA KEA BEACH HOTEL-HAU TREE RESTAURANT/GAZEBO BAR,KAMUELA,62-100 MAUNA KEA BEACH DRIVE,,102,HI
LITTLE CAESARS-BIG KMART #7683,KAILUA-KONA,74-5465 KAMAKA'EHA STREET,,102,HI
MCDONALD'S-WAIMEA CENTER,KAMUELA,65-1154 MAMALAHOA HIGHWAY,,102,HI
SONNY'S PLACE,HAWI,AKONI PULE HWY,,102,HI
J & R'S PLACE,KAPAAU,AKONI PULE HIGHWAY,,102,HI
ISLAND FISH & CHIPS,WAIKOLOA,"250 WAIKOLOA BEACH DRIVE, D3",,102,HI
PARADISE GRILL,KAMUELA,62-1210 PUAKO ROAD,,102,HI
CHOICE MART-BAKERY & DELI,CAPT COOK,82-6066 MAMALAHOA HWY,,102,HI
KFC WAIMEA,KAMUELA,67-1185 MAMALAHOA HWY,,102,HI
ASIANA MANAGEMENT GROUP INC(ACE)-WAIMEA,KAMUELA,FOODLAND #38 - 67-1185 MAMALAHOA HWY,,102,HI
ASIANA MANAGEMENT GROUP INC(ACE)-KAILUA KONA,KAILUA-KONA,FOODLAND #25 - 75-5595 PALANI RD,,102,HI
BIG JAKE'S ISLAND BBQ & CATERING,HONAUNAU,106 MMKR MAMALAHOA HWY,,102,HI
AFC SUSHI @ KTA #2,KAILUA-KONA,74-5594 PALANI ROAD,,102,HI
AFC SUSHI @ SAFEWAY 1501,KAILUA-KONA,75-1027 HENRY STREET,,102,HI
TRINI'S MIXED PLATE & CATERING BY: TANTE,KAILUA-KONA,74-5533 LUHIA ST.,,102,HI
SWING ZONE GRILL,KAILUA-KONA,74-5562 MAKALA BLVD.,,102,HI
LAVA TUBE RESTAURANT,OCEAN VIEW,92-8754 HAWAII BLVD.,,102,HI
ORCHID ISLE CAFÉ,KEALAKEKUA,81-6637 MAMALAHOA HWY,,102,HI
ASHLEY'S SANDWICH & CHOWDER SHACK,KAMUELA,64-1067 MAMALAHOA HWY STE#5,,102,HI
BLUE SKY CUISINE AND ISLAND THYME GOURMET,KAILUA-KONA,"74-5596 PAWAI PLACE, SUITE 3B & 3C",,102,HI
I LOVE SUSHI TO GO,KAPAAU,54-3877 AKONI PULE HWY,,102,HI
ISLAND BARBEQUE LLC,KAILUA-KONA,"74-5533 LUHIA ST., STE#2",,102,HI
"THE COURTYARD, LLC",KAPAAU,54-3885A AKONI PULE HWY,,102,HI
BLUE DRAGON,KAMUELA,61-3616 KAWAIHAE ROAD,,102,HI
KING'S KITCHEN,WAIKOLOA,69-201 WAIKOLOA BEACH DRIVE F4,,102,HI
ISLAND BEAN EXPRESSO,KAILUA-KONA,75-5722 HANAMA PLACE,,102,HI
OCEAN CLUB AT HALII KAI,WAIKOLOA,69-1029 NAWAHINE PL.,,102,HI
HAWAYANN'S CAFÉ,KAPAAU,52-4659 AKONI PULE HWY,,102,HI
FOODLAND #39 (ACE SUSHI),KOHALA COAST,68-1330 MAUNA LANI DRIVE #200,,102,HI
LIKEKE'S,KAILUA-KONA,75-5909 ALII DR.,,102,HI
JAC:B / SUBWAY WAIMEA,KAMUELA,65-1158 MAMALAHOA HWY #13,,102,HI
GILL'S,KAPAAU,54-3854 AKONI PULE HWY,,102,HI
ARBY'S,WAIKOLOA,"201 WAIKOLOA BEACH ROAD, STE F3",,102,HI
DAIRY QUEEN/ORANGE JULIUS (C&H HOLDINGS DBA),WAIKOLOA,201 WAIKOLOA BEACH DR #608,,102,HI
SUBWAY SANDWICHES & SALADS - QUEEN'S MARKET PLACE,WAIKOLOA,201 WAIKOLOA BEACH DRIVE,,102,HI
MI RANCHITO,HAWI,"KOHALA TRADE CENTER, 55-3419 AKONI PULE HWY",,102,HI
QUEEN'S DELI,WAIKOLOA,67-201 WAIKOLOA BEACH DRIVE F3,,102,HI
MERIACHIS,WAIKOLOA,"68-1845 WAIKOLOA RD., KIOSK 2",,102,HI
HANEI OKAZUYA,KAILUA-KONA,"74-5543 KAIWI ST., STE A185B",,102,HI
ROBERTO'S GRILL,CAPTAIN COOK,"82-6066 MAMALAHOA HWY, STE 7",,102,HI
"SNACK SHACK BAKERY CAFÉ, THE",KEALAKEKUA,81-6596 MAMALAHOA HWY,,102,HI
EL MERCADITO RINCON MEXICANO LLC,KAILUA-KONA,74-5533 LUHIA ST.,,102,HI
KINGS VIEW CAFÉ,HAWI,54-3897 AKONI PULE HWY,,103,HI
TARGET STORE T-2412 TARGET CAFÉ,KAILUA-KONA,74-5455 MAKALA BLVD.,,103,HI
BANJY'S PARADISE BAR & GRILL,WAIKOLOA,68-1792 MELIA ST.,,103,HI
EL PACHUCO (JAMES C. GONZALES DBA EL PACHUCO),OCEAN VIEW,93-8322 TIKI LANE,,103,HI
L & L DRIVE INN (CAPTAIN COOK),CAPTAIN COOK,81-6224 MAMALAHOA HWY,,103,HI
TACO DEL MAR -KONA COMMONS,KAILUA-KONA,"74-5444 MAKALA BLVD, STE 201-BF",,103,HI
BUZZ'S SAND TRAP,WAIKOLOA,1022 KEANA PLACE,,103,HI
ROYAL JADE GARDEN CHINESE RESTAURANT,KAILUA-KONA,75-5595 PALANI RD.,,103,HI
MCDONALD'S-KAILUA-KONA,KAILUA-KONA,75-5729 KUAKINI HIGHWAY,,103,HI
MCDONALD'S - KEALAKEKUA,KEALAKEKUA,81-6655 MAMALAHOA HIGHWAY,,103,HI
TESHIMA'S RESTAURANT,KEALAKEKUA,79-7251 MAMALAHOA HIGHWAY,,103,HI
"SANDY'S DRIVE INN, INC.",KEALAKEKUA,KAINALIU,,103,HI
BURGER KING #4282,KAILUA-KONA,75-5597 PALANI ROAD,,103,HI
ISLAND LAVA JAVA,KAILUA-KONA,"75-5799 ALII DRIVE, SUITE A1",,103,HI
"MANAGO HOTEL, INC.",CAPTAIN COOK,82-6155 MAMALAHOA HIGHWAY,,103,HI
BUNS IN THE SUN BAKERY DELI,KAILUA-KONA,75-5595 PALANI ROAD #A-10,,103,HI
TACO BELL #16-KONA,KAILUA-KONA,74-5620 PALANI ROAD,,103,HI
PIZZA HUT #33-KONA,KAILUA-KONA,74-5620 PALANI ROAD,,103,HI
"KORNER POCKET BAR & GRILL, THE",KEALAKEKUA,81-970 HALEKI'I STREET,,103,HI
MAUNA LANI BAY-OCEAN GRILL RESTAURANT,KOHALA COAST,68-1400 MAUNA LANI DRIVE,,103,HI
NAPUA AT MAUNA LANI BEACH CLUB,KOHALA COAST,68-1292 SOUTH KANIKU DR.,,103,HI
OCEANVIEW PIZZARIA,OCEANVIEW,525 LOTUS BLOSSOM LANE,,103,HI
HILTON WAIKOLOA-LAGOON GRILL,WAIKOLOA,69-425 WAIKOLOA BEACH DRIVE,,103,HI
"COFFEE SHACK, THE",CAPTAIN COOK,83-5799 MAMALAHOA HIGHWAY,,103,HI
YONG'S KAL-BI,KAMUELA,65-1158 MAMALAHOA HIGHWAY #4,,103,HI
ALOHA THEATRE CAFÉ,KEALAKEKUA,79-7384 MAMALAHOA HIGHWAY,,103,HI
DON'S CHINESE KITCHEN-KAILUA,KAILUA-KONA,74-5588 PALANI ROAD,,103,HI
KAMUELA DELI (KAILUA-KONA),KAILUA-KONA,74-5588 PALANI ROAD #10,,103,HI
PANIOLO COUNTRY INN-FS,KAMUELA,65-1214 LINDSEY ROAD,,103,HI
ANTHONY'S,WAIKOLOA,68-1845 WAIKOLOA HIGHLANDS,,103,HI
MCDONALD'S-WALMART KONA,KAILUA-KONA,75-1015 HENRY STREET,,103,HI
HAPUNA PRINCE-BEACH BAR KITCHEN & BAR,KAMUELA,62-100 KAUNAOA DRIVE,,103,HI
HAPUNA PRINCE-ARNIE'S RESTAURANT & BAR,KAMUELA,62-100 KAUNA'OA DRIVE,,103,HI
WAIKOLOA KINGS' GRILLE,WAIKOLOA,622 WAIKOLOA BEACH DRIVE,,103,HI
"BAJCKA, LLC DBA HAWAIIAN STYLE CAFÉ",KAMUELA,64-1290 KAWAIHAE ROAD,,103,HI
"NLM, INC. DBA KAMUELA DELI",KAMUELA,65-1158 MAMALAHOA HWY,,103,HI
"OMIK, LLC. DBA CUZ'NS",KAILUA-KONA,75-5744 ALII DRIVE,,103,HI
"JACARANDA INN, THE",KAMUELA,65-1444 KAWAIHAE ROAD,,103,HI
L & L DRIVE INN -PALANI RD.,KAILUA-KONA,75-5595 PALANI ROAD,,103,HI
BA-LE KONA,KAILUA-KONA,74-5588 PALANI ROAD #2,,103,HI
YUM YUM KOREAN BBQ LLC,WAIMEA,67-1185 MAMALAHOA HWY #E-119,,103,HI
DON'S CHINESE KITCHEN-PARKER RANCH,KAMUELA,67-1185 MAMALAHOA HWY E-123,,103,HI
JAMBA JUICE,KAILUA-KONA,74-5588 PALANI RD,,103,HI
"KONA NO.1 CHINESE BBQ, INC.",KAILUA-KONA,75-5629 KUAKINI HWY #3L,,103,HI
CHARLEY'S THAI CUISINE-WAIMEA CTR,WAIMEA,65-1158 MAMALAHOA HWY #9,,103,HI
PEABERRY & GALETTE,KAILUA-KONA,78-6831 ALII DR SPACE K-1,,103,HI
CAFE FIT,KAILUA-KONA,75-5699 KOPIKO ST.,,103,HI
L & L DRIVE INN -WAIMEA,KAMUELA,67-1185 MAMALAHOA HWY. A105,,103,HI
SUBWAY - KALOKO,KAILUA-KONA,"73-5620 KAUHOLA ST., #1",,103,HI
DOUTOR COFFEE CO. LTD.,HOLUALOA,75-5476 MAMALAHOA HIGHWAY,,103,HI
OCEANS SPORTS BAR AND GRILL,KAILUA-KONA,75-5811 ALII DRIVE,,103,HI
LOS HABANEROS,KAILUA-KONA,"78-6831 ALII DRIVE, #405",,103,HI
RAINBOW CAFÉ,KAILUA-KONA,73-5612 KAUHOLA ST.,,103,HI
U-TOP-IT,KAILUA-KONA,"75-5799 ALII DR., #4-A",,103,HI
SOLIMENE'S,KAMUELA,"WAIMEA CENTER, 65-1158 MAMALAHOA HWY",,103,HI
MAHINA PIZZA,KAILUA-KONA,"75-5744 ALII DRIVE, SPACE 200",,103,HI
KAYS KITCHEN,KAILUA-KONA,73-4354 B MAMALAHOA HWY,,103,HI
HUALALAI RESORT - KE'OLU CLUBHOUSE,KAILUA-KONA,100 KAUPULEHU DRIVE,,103,HI
K-D ENTERPRISES LTD DBA SUBWAY,KAILUA-KONA,74-5450 MAKALA BLVD.,,103,HI
PANDA EXPRESS #1728,KAILUA-KONA,74-5562 MAKALA BLVD,,103,HI
KALAMA'S & THE YELLOW FEATHERED FRIEND GALLERY,CAPTAIN COOK,82-5674 KAHAU PLACE,,103,HI
KAISO RESTAURANT,KAILUA-KONA,75-5776 ALII DR.,,103,HI
WENDY'S OLD FASHIONED HAMBURGERS,KAILUA-KONA,77-5588 PALANI RD.,,103,HI
FISHHOPPER RESTAURANT (THE),KAILUA-KONA,75-5683 ALII DRIVE,,103,HI
JADE PALACE CHINESE RESTAURANT,KAMUELA,65-1158 MAMALAHOA HWY,,103,HI
"PINE TREE CAFÉ, TATSUTANI, INC. DBA",KAILUA-KONA,73-4040 HULIKOA DR.,,103,HI
HUMPY'S BIG ISLAND ALEHOUSE,KAILUA-KONA,75-5815 ALII DR.,,103,HI
ONO SEAFOOD & POKE,KAILUA-KONA,74-5540 KAIWI ST.,,103,HI
SPLASHER'S GRILL II,KAILUA-KONA,75-5663 PALANI RD.,,103,HI
NOODLE HOUSE,WAIKOLOA,69-201 WAIKOLOA BEACH DRIVE #F5,,103,HI
HULI SUE'S BBQ & GRILL,KAMUELA,65-957 MAMALAHOA HWY,,103,HI
THE FAIRMONT ORCHID - BROWN'S BEACH HOUSE/OCEAN BAR,KOHALA COAST,1 N. KANIKU DRIVE,,103,HI
LUKE'S PLACE AND THE TIKI LOUNGE,HAWI,55-514 HAWI ROAD,,103,HI
ONLY US,KAILUA-KONA,74-5533 LUHIA ST.,,103,HI
AVALUX CAFÉ,KAILUA-KONA,75-5591 PALANI RD. #3008,,103,HI
MAUNA KEA BEACH HOTEL -#3 (GOLF COURSE RESTAURANT),KAMUELA,62-100 MAUNA KEA BEACH DRIVE,,103,HI
LOTUS CAFÉ,KAILUA-KONA,73-5617 MAIAU ST.,,103,HI
REBEL KITCHEN,KEALAKEKUA,79-7399 MAMALAHOA HWY,,103,HI
FIGS MIXED PLATE LLC,KAPAAU,54-3785 AKONI PULE HWY,,103,HI
"KEAUHOU H B, INC.",KAILUA-KONA,78-6831 ALII DRIVE #D124,,103,HI
HOLUAKOA GARDENS CAFÉ,HOLUALOA,76-5900 OLD GOV'T. ROAD,,103,HI
ULTIMATE BURGER,KAILUA-KONA,74-5450 MAKALA BLVD.,,103,HI
KILLER TACOS,KAILUA-KONA,"74-5483 KAIWI ST., #145",,103,HI
ANNIE'S ISLAND FRESH BURGERS,KEALAKEKUA,"79-7460 MAMALAHOA HWY, #105",,103,HI
EDDIE AIKAU RESTAURANT AND SURF MUSEUM,WAIKOLOA,"69-250 WAIKOLOA BEACH DR., STE C1",,103,HI
GUY'S GRINDS,CAPTAIN COOK,83-5487 MAMALAHOA HWY,,103,HI
MONETTES RESTAURANT AT THE MAUNA KEA RESORT,KOHALA COAST,62-100 MAUNA KEA BEACH DRIVE,,103,HI
GENKI SUSHI,KAILUA-KONA,74-5450 MAKALA BLVD. #202,,103,HI
DOMINO'S PIZZA,KAILUA-KONA,75-5660 KOPIKO ST. D-6,,103,HI
OCEAN VIEW L & L INC.,OCEAN VIEW,3019 POHUE PLAZA,,103,HI
VILLAGE INN PIZZERIA & NIGHT CLUB,KAILUA-KONA,75-5711 KUAKINI HWY,,103,HI
"PANINI'S AND BIKINI'S OF KONA, LLC",KAILUA-KONA,75-5699 ALII DR.,,103,HI
SAM CHOY'S KAI LANAI,KAILUA-KONA,78-6831 ALII DR.,,103,HI
"ALOHA LOCAL BBQ, INC.",KEALAKEKUA,81-6587 MAMALAHOA HWY,,103,HI
KOKONUTZ BAR AND GRILL,KAILUA-KONA,75-5699 ALII DR.,,103,HI
"MI'S ITALIAN BISTRO, DUBIDEE LLC DBA",KEALAKEKUA,81-6372 MAMALAHOA HWY SUITE#103,,103,HI
VIA BELLA / SUBWAY CROSSROADS,KAILUA-KONA,75-1027 HENRY STREET #103,,103,HI
BV:J / SUBWAY KEAUHOU,KAILUA-KONA,78-6831 ALII DRIVE #407,,103,HI
CSC CAFÉ LLC,KAPAAU,54-3615 AKONI PULE HWY,,103,HI
PARADISE PIZZA & GRILL,WAIKOLOA,"201 WAIKOLOA BEACH DRIVE, STE 609",,103,HI
PAU,KAMUELA,65-1227 UNIT A OPELO ROAD,,103,HI
ORIGINAL THAI CUISINE,KAILUA-KONA,75-5629 KUAKINI HWY,,103,HI
BONGO BEN'S ISLAND CAFÉ,KAILUA-KONA,75-5819 ALII DRIVE,,103,HI
HULI SUES AT MAUNA LANI,KOHALA COAST,68-1400 MAUNA LANI DRIVE,,103,HI
SUMO DELI,KAILUA-KONA,75-5595 PALANI ROAD A1,,103,HI
PAOLUCCI'S PIZZA PIE CO.,KAMUELA,67-1185 MAMALAHOA HWY #E111,,103,HI
HONG KONG CHOP SUEY,CAPT COOK,82-6066 MAMALAHOA HWY,,103,HI
TAENG-ON THAI II,KAILUA-KONA,74-5586 PALANI ROAD,,103,HI
KRUA THAI CUISINE,KAILUA-KONA,75-5705 KUAKINI HWY,,103,HI
KOHALA BURGER AND TACO LLC,KAMUELA,61-3665 AKONI PULE HWY #13D,,103,HI
TACO DELMAR,KAILUA-KONA,"73-4038 HULIKOA DR., STE #4",,103,HI
BIG ISLAND BREWHAUS & TAKO TACO TAQUERIA,KAMUELA,64-1066 MAMALAHOA HWY,,103,HI
SUSHI & BENTO SHIONO WAIKOLOA,WAIKOLOA,69-201 WAIKOLOA BEACH DRIVE,,103,HI
KINGS' LAND MARKETPLACE,WAIKOLOA,69-699 WAIKOLOA BEACH DR.,,103,HI
MONSTERA,KAMUELA,"68-1330 MAUNA LANI DR., SUITE 111",,103,HI
EARL'S WAIMEA,KAMUELA,"64-974 MAMALAHOA HWY, #101",,103,HI
LA POTOSINA MEXICAN FOOD,KAILUA-KONA,74-5565 LUHIA ST.,,103,HI
CENTERPLATE -LANIAKEA CAFÉ,KAILUA-KONA,73-380 KUPIPI ST.,,103,HI
BURGER KING -WAIMEA,KAMUELA,"67-1185 MAMALAHOA HWY, BLDG. B",,103,HI
"VILLAGE BURGER, KAMUELA L.L.C.",KAMUELA,"67-1185 MAMALAHOA HWY, E109",,103,HI
LOS ARCOS LLC,KAMUELA,67-1185 MAMALAHOA HWY,,103,HI
ROSA'S CANTINA & SUNSET GRILL,KAILUA-KONA,"75-5705 KUAKINI HWY, SUITE DU-2",,103,HI
BLAZIN STEAKS KONA,KAILUA-KONA,"75-1027 HENRY ST., STE 102",,103,HI
MONTRE ASIAN THAI PACIFIC,KAILUA-KONA,"75-5660 KOPIKO ST., STE B6",,103,HI
EL MAGUEY MEXICAN RESTAURANTE,KAILUA-KONA,"74-5563 KAIWI ST., STE 128",,103,HI
MINNIE'S 'OHANA LIM STYLE,KAPAAU,54-3854 AKONI PULE HWY,,103,HI
LIGHTHOUSE DELICATESSEN,HAWI,"55-3419 AKONI PULE HWY, #5",,103,HI
JACK IN THE BOX,KAILUA-KONA,75-934 HENRY ST.,,103,HI
KONA COFFEE HOUSE & CAFÉ AT HONAUNAU,HONAUNAU,84-4830 MAMALAHOA HWY,,103,HI
SHIVALIK INDIAN CUISINE,KAILUA-KONA,75-5669 ALII DR.,,103,HI
TEX DRIVE IN,KAILUA-KONA,75-5660 KOPIKO ST.,,103,HI
BIG ISLAND PIZZA,KAILUA-KONA,"73-5618 MAIAU ST., B-102",,103,HI
KUAKINI GRILL,KAILUA-KONA,74-5562 MAKALA BLVD,,103,HI
KEOMANY'S,WAIKOLOA,68-1845 WAIKOLOA RD.,,103,HI
LEMONGRASS,KAILUA-KONA,"75-5742 KUAKINI HWY, #103",,103,HI
BIANELLI'S GOURMET PIZZA & PASTA,KAILUA-KONA,"78-6831 ALII DR., STE B-106",,103,HI
SUNFLOWER KARAOKE BAR & GRILL,KAILUA-KONA,"75-5626 KUAKINI HWY, STE 1",,103,HI
AKA SUSHI BAR,KAMUELA,"65-1158 MAMALAHOA HWY, UNIT 8B",,103,HI
MIKE'S JUST BARBECUING,KAILUA-KONA,74-5533 LUHIA ST.,,103,HI
DRAGON ROLL,KAILUA-KONA,"75-5742 KUAKINI HWY, #104",,103,HI
"MAHINA CAFÉ, HO'OPOMAIKA'I INA OHANA, INCORPORATED DBA",CAPTAIN COOK,82-6123 MAMALAHOA HWY,,103,HI
SAIMIN SEZ,KAILUA-KONA,"74-5563 KAIWI ST., #124",,103,HI
MARY'S COMMERCIAL KITCHEN RENTAL,KAILUA-KONA,"74-5533 LUHIA ST., #K-2 (KONA INTL MARKETPLACE)",,103,HI
HOLUALOA ELEMENTARY SCHOOL CAFETERIA,HOLUALOA,76-5957 MAMALAHOA HIGHWAY,,201,HI
KEALAKEHE ELEMENTARY SCHOOL,KAILUA-KONA,74-5118 KEALAKAA STREET,,201,HI
KEALAKEHE INTERMEDIATE SCHOOL-CAFETERIA,KAILUA-KONA,74-5062 ONIPAA STREET,,201,HI
HONAUNAU SCHOOL,CAPTAIN COOK,83-5360 MAMALAHOA HIGHWAY,,201,HI
HOOKENA SCHOOL CAFETERIA,CAPTAIN COOK,86-4355 MAMALAHOA HIGHWAY,,201,HI
WAIMEA SCHOOL CAFETERIA,KAMUELA,67-1225 MAMALAHOA HIGHWAY,,201,HI
WAIKOLOA ELEMENTARY SCHOOL-CAFETERIA,WAIKOLOA,68-1730 HOOKO STREET,,201,HI
HAWAII PREPARATORY ACADEMY-MAIN CAMPUS,KAMUELA,65-1692 KOHALA MOUNTAIN ROAD,,201,HI
HAWAII PREPARATORY ACADEMY VILLAGE CAMPUS,KAMUELA,65-1274 KAWAIHAE ROAD,,201,HI
KOHALA HIGH/ELEMENTARY HALAULA CAFETERIA,HALAULA,AKONI PULE HIGHWAY,,201,HI
KOHALA HIGH & ELEMENTARY SCHOOL-CAFETERIA,KAPAAU,HONOMAKAU,,201,HI
KAHAKAI ELEMENTARY SCHOOL-CAFETERIA,KAILUA-KONA,76-147 ROYAL POINCIANA DRIVE,,201,HI
KEALAKEHE HIGH SCHOOL-CAFETERIA,KAILUA-KONA,74-5000 PUOHULIHULI STREET,,201,HI
PUNANA LEO O WAIMEA,WAIMEA,64-756 MAMALAHOA HWY,,201,HI
KONAWAENA HIGH & INTERMEDIATE SCHOOL,KEALAKEKUA,81-1043 KONAWAENA ROAD,,201,HI
KONAWAENA HIGH SCHOOL-FOOD SERVICE,KEALAKEKUA,"81-1043 KONAWAENA SCHOOL ROAD, RM. S101",,201,HI
KAMEHAMEHA KOHALA PRESCHOOL,KOHALA,55-1999 KOHALA MOUNTAIN ROAD,,201,HI
KANU O KA 'AINA-NEW CENTURY PUBLIC CHARTER,KAMUELA,65-1170 OPELO ROAD,,201,HI
KEALAKEHE HIGH SCHOOL-GYM,KAILUA-KONA,74-5000 PUOHULIHULI STREET,,201,HI
KONAWAENA ELEMENTARY SCHOOL-CAFETERIA,KEALAKEKUA,81-901 ONOULI RD.,,201,HI
KAMEHAMEHA SCHOOLS-WAIMEA PRESCHOOLS,KAMUELA,64-780 MAMALAHOA HWY,,201,HI
KOHALA INTERGENERATIONAL CENTER/PARTNERS IN DEVELOPMENT,KAPAAU,54-3853 AKONI PULE HWY,,201,HI
KANU O KA'AINA NCPCS CHARTER SCHOOL,KAMUELA,KIPU'UPU'U ST.,,201,HI
KANU O KA AINA NCPCS,WAIMEA,65-1297 OPELU ROAD,,201,HI
MALAMAPOKI'I KANU O KA 'AINA LEARNING 'OHANA,KAMUELA,65-1297 OPELO ROAD,,201,HI
KONA PACIFIC PUBLIC CHARTER SCHOOL,KEALAKEKUA,79-7595 MAMALAHOA HWY,,201,HI
OHANA KEIKI DAY CARE,KAILUA-KONA,75-223 KALANI STREET,,202,HI
KAMEHAMEHA SCHOOLS-KAILUA KONA PRESCHOOL,KAILUA-KONA,75-5712 ALII DRIVE,,202,HI
PUNANA LEO O KONA,KEALAKEKUA,81-1004 KONAWAENA SCHOOL ROAD,,202,HI
FSH -EARLY HEAD START JACK & HELEN GREENWELL FAMILY DEVELOPMENT CENTER,KEALAKEKUA,81-6493 MAMALAHOA HWY,,202,HI
LIFE CARE CENTER OF KONA,KAILUA-KONA,78-6957 KAMEHAMEHA III ROAD,,204,HI
KONA COMMUNITY HOSPITAL-CAFETERIA,KEALAKEKUA,79-1019 HAUKAPILA STREET,,204,HI
